"Path","Ext","Lines"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\nn\quantized\_reference\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\experimental\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\openai\cli\_tools\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\_inductor\kernel\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\openai\cli\_api\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\win32com\test\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\packages\scingular-devkit\src\index.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\nn\quantized\dynamic\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\distributed\_shard\sharding_plan\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\tqdm\_dist_ver.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\core\runtime\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\sympy\functions\special\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\_distutils_hack\override.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\fx\passes\infra\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\cloud\functions\src\obs\index.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\fx\passes\utils\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\sympy\functions\combinatorial\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\quint2x4.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\quint4x2.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\sympy\functions\elementary\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\quint8.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\sympy\parsing\fortran\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\sympy\parsing\c\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\win32comext\ifilter\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\experiments\scing_avatar_env\src\state\devOptionsStore.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\win32comext\directsound\test\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\testing\_internal\distributed\_shard\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\docs\links_for_firebase.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\win32comext\propsys\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\TypeSafeSignMath.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\experiments\scing_avatar_env\src\vite-env.d.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\comtypes\tools\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\_refs\nn\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\cpu\vec\vec256\missing_vst1_neon.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\cpu\vec\vec256\missing_vld1_neon.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\NamedTensor.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\ao\nn\sparse\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numpy\lib\npyio.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\dotenv\version.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numpy\f2py\__version__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\distributed\algorithms\_optimizer_overlap\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\core\Scalar.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\core\ScalarType.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\cuda\sparse.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\colorama\tests\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\comtypes\gen\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numpy\distutils\checks\test_flags.c",".c","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\cpu\vec\intrinsics.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\distributed\algorithms\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\core\typeid.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\core\UndefinedTensorImpl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\ao\nn\quantized\dynamic\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\win32com\server\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\idna\package_data.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\distributed\_shard\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\win32com\makegw\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing\identity\constraints.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\nn\intrinsic\quantized\dynamic\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\openai\cli\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\_inductor\package\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\parfors\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\nn\intrinsic\qat\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\ao\nn\quantizable\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\ao\nn\qat\dynamic\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\Formatting.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numpy\lib\stride_tricks.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numpy\lib\user_array.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\ao\nn\intrinsic\quantized\dynamic\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\ao\nn\intrinsic\qat\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\functorch\experimental\ops.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\ao\nn\qat\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\ATen\Dimname.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\anyhow-63d951778344159b\lib-anyhow.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\anyhow-9669cd3fef5892f3\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\anyhow-179ef09675d98c99\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cookie-8ca98ecd74e6f020\lib-cookie.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\convert_case-cce3c46ec234032b\lib-convert_case.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\app-4e7dc2d6835c5d74\bin-app.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\app-4e7dc2d6835c5d74\lib-app_lib.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cfb-c3c53c56a35723b2\lib-cfb.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cfg_aliases-5d6fe989ecde10ba\lib-cfg_aliases.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cfg-if-ec1e20794a94cd90\lib-cfg_if.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\.rustc_info.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cookie-c4b9b51523f46b87\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cpufeatures-3d1810cb2f199362\lib-cpufeatures.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crc32fast-b64cc62110c247d7\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\derive_more-3d1204987832f4e5\lib-derive_more.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\alloc-stdlib-96c6caa8b56ca471\lib-alloc_stdlib.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\brotli-decompressor-257a47a2bae00e10\lib-brotli_decompressor.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\alloc-no-stdlib-59033860ac630783\lib-alloc_no_stdlib.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\adler2-406ce32bfa917d49\lib-adler2.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\aho-corasick-f0cbae757ab9dc88\lib-aho_corasick.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\bitflags-880057bae0a5338d\lib-bitflags.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\bytes-3000ac23dd26bbe9\lib-bytes.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\camino-2356193e00e60231\lib-camino.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\camino-e34ef4381906cb3e\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\camino-8442718ae7a46e64\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\block-buffer-1cfed837106eddad\lib-block_buffer.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\brotli-b68d6d0c167d920d\lib-brotli.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\bitflags-b5e89a7f8758971a\lib-bitflags.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\byteorder-a50a73bcfe4c5072\lib-byteorder.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\byte-unit-19d8306b41d99133\lib-byte_unit.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cc-8c7e4da415d9a96f\lib-cc.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\arrayvec-c1a535e1f8e91748\lib-arrayvec.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cfb-647a0bd203cdd3ff\lib-cfb.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\app-8d40a60e4283cb8c\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\app-c86ce712d023d48a\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cargo_metadata-700bb9888d5dae0e\lib-cargo_metadata.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cargo-platform-e5864e95a5f92f03\lib-cargo_platform.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\base64-0a5b2de44f31b78f\lib-base64.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cargo_toml-3ea03691a62e0c4f\lib-cargo_toml.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\autocfg-d00f33f8ba8ba37e\lib-autocfg.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crc32fast-d719693bd618e7f6\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\darling-469032621af72129\lib-darling.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\ctor-4d8f797b0237e15a\lib-ctor.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\darling_macro-bba1d89aaca68805\lib-darling_macro.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\darling_core-8a788a21d4efcc15\lib-darling_core.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\whisper\version.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cssparser-a463dccf4106ddf5\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cssparser-macros-0e42e83371410d40\lib-cssparser_macros.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\dirs-sys-ced35993c6d7e393\lib-dirs_sys.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\dtoa-short-91a192c11dc3e013\lib-dtoa_short.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\dirs-a80780b696b0e880\lib-dirs.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\dpi-d648c24008a4b1f9\lib-dpi.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\displaydoc-10f3a7f0cbac5073\lib-displaydoc.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\qint8.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\deranged-88ab3753f37cd999\lib-deranged.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\dtoa-046f4eb7e516d771\lib-dtoa.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\digest-7b240d12a600a9bb\lib-digest.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\bits.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crossbeam-utils-165d8934f04ac61d\lib-crossbeam_utils.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\gen\schemas\acl-manifests.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crossbeam-channel-5db87ce7b0028e2c\lib-crossbeam_channel.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crossbeam-utils-7eefd7c2198ae052\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crypto-common-f126fe3f0c033cdb\lib-crypto_common.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cssparser-10802fc01557ac03\lib-cssparser.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crossbeam-utils-c7d1648cc8c700f5\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cssparser-a1d5ddea59976db1\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\gen\schemas\capabilities.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\crc32fast-ec6172d1c7611157\lib-crc32fast.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\cookie-b38c0e3077b3058c\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\backends\_coreml\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\urllib3\contrib\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\np\unsafe\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\np\random\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\anyio\_core\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\np\polynomial\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\np\math\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\backends\xeon\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\np\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torchgen\aoti\__init__.py",".py","0"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\contrib\__init__.py",".py","0"
